use_text,use_metadata,state_accuracy,state_f1,intensity_rmse,intensity_mae,avg_confidence,uncertain_pct
True,False,0.5166666666666667,0.5210004478695075,1.5027752105133134,1.25,0.47285983,73.33333333333333
False,True,0.19583333333333333,0.19265164254949585,1.5193200233437762,1.2583333333333333,0.4072671,91.25
True,True,0.49583333333333335,0.4994290187164206,1.4874474780643516,1.2625,0.5031892,73.33333333333333
